,block_id,user_id,model,category,sentence,score
640,11,0,mbart_unsupervised.txt,perspective,Il duplice omicidio a Firenze .,0
641,11,1,mbart_unsupervised.txt,perspective,Il duplice omicidio a Firenze .,0
642,11,2,mbart_unsupervised.txt,perspective,Il duplice omicidio a Firenze .,0
643,11,3,mbart_unsupervised.txt,perspective,Il duplice omicidio a Firenze .,0
644,11,0,gpt3_CFSLH_hum_eval.predictions.txt,similarity,Duplice omicidio di donne a Firenze .,10
645,11,1,gpt3_CFSLH_hum_eval.predictions.txt,similarity,Duplice omicidio di donne a Firenze .,10
646,11,2,gpt3_CFSLH_hum_eval.predictions.txt,similarity,Duplice omicidio di donne a Firenze .,5
647,11,3,gpt3_CFSLH_hum_eval.predictions.txt,similarity,Duplice omicidio di donne a Firenze .,5
648,11,0,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze . Una donna uccisa dal marito e un'altra uccisa dal figlio .,8
649,11,1,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze . Una donna uccisa dal marito e un'altra uccisa dal figlio .,10
650,11,2,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze . Una donna uccisa dal marito e un'altra uccisa dal figlio .,5
651,11,3,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze . Una donna uccisa dal marito e un'altra uccisa dal figlio .,7
652,11,0,gpt3_0SLH_hum_eval.predictions.txt,similarity,colpevole di aver ucciso la moglie e la suocera.,0
653,11,1,gpt3_0SLH_hum_eval.predictions.txt,similarity,colpevole di aver ucciso la moglie e la suocera.,0
654,11,2,gpt3_0SLH_hum_eval.predictions.txt,similarity,colpevole di aver ucciso la moglie e la suocera.,0
655,11,3,gpt3_0SLH_hum_eval.predictions.txt,similarity,colpevole di aver ucciso la moglie e la suocera.,2
656,11,0,mbart_src_info_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , l'uomo accusato di aver ucciso a coltellate la moglie Gilberto Manoel Da Silva .",0
657,11,1,mbart_src_info_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , l'uomo accusato di aver ucciso a coltellate la moglie Gilberto Manoel Da Silva .",0
658,11,2,mbart_src_info_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , l'uomo accusato di aver ucciso a coltellate la moglie Gilberto Manoel Da Silva .",0
659,11,3,mbart_src_info_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , l'uomo accusato di aver ucciso a coltellate la moglie Gilberto Manoel Da Silva .",2
660,11,0,gpt3_FSLH_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze : la colpa è del killer .,10
661,11,1,gpt3_FSLH_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze : la colpa è del killer .,10
662,11,2,gpt3_FSLH_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze : la colpa è del killer .,5
663,11,3,gpt3_FSLH_hum_eval.predictions.txt,similarity,Duplice omicidio a Firenze : la colpa è del killer .,4
664,11,0,mbart_info_src_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , 42 anni , transessuale di Firenze , perché ritenuto responsabile dell'omicidio di Gilberto Manoel Da Silva .",0
665,11,1,mbart_info_src_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , 42 anni , transessuale di Firenze , perché ritenuto responsabile dell'omicidio di Gilberto Manoel Da Silva .",0
666,11,2,mbart_info_src_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , 42 anni , transessuale di Firenze , perché ritenuto responsabile dell'omicidio di Gilberto Manoel Da Silva .",0
667,11,3,mbart_info_src_sh.txt,similarity,"E ' stato arrestato Mirco Alessi , 42 anni , transessuale di Firenze , perché ritenuto responsabile dell'omicidio di Gilberto Manoel Da Silva .",3
668,11,0,mbart_unsupervised.txt,similarity,Il duplice omicidio a Firenze .,10
669,11,1,mbart_unsupervised.txt,similarity,Il duplice omicidio a Firenze .,10
670,11,2,mbart_unsupervised.txt,similarity,Il duplice omicidio a Firenze .,10
671,11,3,mbart_unsupervised.txt,similarity,Il duplice omicidio a Firenze .,7
672,12,0,gpt3_FSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
673,12,1,gpt3_FSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
674,12,2,gpt3_FSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
675,12,3,gpt3_FSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
676,12,0,mbart_src_info_sh.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
677,12,1,mbart_src_info_sh.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
678,12,2,mbart_src_info_sh.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
679,12,3,mbart_src_info_sh.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
680,12,0,mbart_unsupervised.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
681,12,1,mbart_unsupervised.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
682,12,2,mbart_unsupervised.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
683,12,3,mbart_unsupervised.txt,perspective,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",0
684,12,0,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",0
685,12,1,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",5
686,12,2,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",0
687,12,3,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",3
688,12,0,mbart_info_src_sh.txt,perspective,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",8
689,12,1,mbart_info_src_sh.txt,perspective,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",10
690,12,2,mbart_info_src_sh.txt,perspective,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",9
691,12,3,mbart_info_src_sh.txt,perspective,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",5
692,12,0,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",2
693,12,1,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
694,12,2,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
695,12,3,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",0
696,12,0,gpt3_0SLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",0
697,12,1,gpt3_0SLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",0
698,12,2,gpt3_0SLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",0
699,12,3,gpt3_0SLH_hum_eval.predictions.txt,perspective,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",0
700,12,0,gpt3_FSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",9
701,12,1,gpt3_FSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",10
702,12,2,gpt3_FSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",10
703,12,3,gpt3_FSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",8
704,12,0,mbart_src_info_sh.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",9
705,12,1,mbart_src_info_sh.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",10
706,12,2,mbart_src_info_sh.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",10
707,12,3,mbart_src_info_sh.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",9
708,12,0,mbart_unsupervised.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",9
709,12,1,mbart_unsupervised.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",10
710,12,2,mbart_unsupervised.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",10
711,12,3,mbart_unsupervised.txt,similarity,"L'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino .",9
712,12,0,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",9
713,12,1,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",10
714,12,2,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",9
715,12,3,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa , l'omicidio è avvenuto intorno alle 15,30 , quando è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino . L'assassino , ancora sconosciuto , ha ucciso la donna che abitava nel quartiere .",8
716,12,0,mbart_info_src_sh.txt,similarity,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",0
717,12,1,mbart_info_src_sh.txt,similarity,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",0
718,12,2,mbart_info_src_sh.txt,similarity,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",0
719,12,3,mbart_info_src_sh.txt,similarity,"Un uomo di 79 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",1
720,12,0,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",9
721,12,1,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",10
722,12,2,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",10
723,12,3,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"L'omicidio è avvenuto nel pomeriggio, quando secondo la testimonianza dei vicini di casa, è stato sentito un rumore che qualcuno ha confuso con i rumori di un cantiere lì vicino.",8
724,12,0,gpt3_0SLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",10
725,12,1,gpt3_0SLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",10
726,12,2,gpt3_0SLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",2
727,12,3,gpt3_0SLH_hum_eval.predictions.txt,similarity,"Secondo la testimonianza dei vicini di casa, l'omicidio è avvenuto intorno alle 15:30, quando",7
728,13,0,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",5
729,13,1,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",10
730,13,2,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",6
731,13,3,gpt3_CFSLH_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",6
732,13,0,mbart_info_src_sh.txt,perspective,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",5
733,13,1,mbart_info_src_sh.txt,perspective,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",5
734,13,2,mbart_info_src_sh.txt,perspective,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",7
735,13,3,mbart_info_src_sh.txt,perspective,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",4
736,13,0,mbart_unsupervised.txt,perspective,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",0
737,13,1,mbart_unsupervised.txt,perspective,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",5
738,13,2,mbart_unsupervised.txt,perspective,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",6
739,13,3,mbart_unsupervised.txt,perspective,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",6
740,13,0,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",0
741,13,1,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",10
742,13,2,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",5
743,13,3,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",8
744,13,0,gpt3_FSLH_hum_eval.predictions.txt,perspective,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",0
745,13,1,gpt3_FSLH_hum_eval.predictions.txt,perspective,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",5
746,13,2,gpt3_FSLH_hum_eval.predictions.txt,perspective,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",0
747,13,3,gpt3_FSLH_hum_eval.predictions.txt,perspective,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",6
748,13,0,mbart_src_info_sh.txt,perspective,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",7
749,13,1,mbart_src_info_sh.txt,perspective,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",10
750,13,2,mbart_src_info_sh.txt,perspective,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",0
751,13,3,mbart_src_info_sh.txt,perspective,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",9
752,13,0,gpt3_0SLH_hum_eval.predictions.txt,perspective,è un assassino e andrà punito per quello che ha fatto. »,2
753,13,1,gpt3_0SLH_hum_eval.predictions.txt,perspective,è un assassino e andrà punito per quello che ha fatto. »,10
754,13,2,gpt3_0SLH_hum_eval.predictions.txt,perspective,è un assassino e andrà punito per quello che ha fatto. »,0
755,13,3,gpt3_0SLH_hum_eval.predictions.txt,perspective,è un assassino e andrà punito per quello che ha fatto. »,9
756,13,0,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",9
757,13,1,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",10
758,13,2,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",6
759,13,3,gpt3_CFSLH_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito , un assassino che ha deciso di farla pagare per aver chiesto il divorzio .",8
760,13,0,mbart_info_src_sh.txt,similarity,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",0
761,13,1,mbart_info_src_sh.txt,similarity,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",0
762,13,2,mbart_info_src_sh.txt,similarity,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",0
763,13,3,mbart_info_src_sh.txt,similarity,"Un uomo di 40 anni , Francesco Rosi , ha ucciso la moglie Raffaella Presta , avvocato di 43 anni originaria del brindisino .",3
764,13,0,mbart_unsupervised.txt,similarity,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",8
765,13,1,mbart_unsupervised.txt,similarity,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",10
766,13,2,mbart_unsupervised.txt,similarity,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",8
767,13,3,mbart_unsupervised.txt,similarity,"Il ricordo e il dolore , nella giornata internazionale contro la violenza sulle donne , piangiamo una giovane donna perugina uccisa dal marito .",7
768,13,0,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",8
769,13,1,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",10
770,13,2,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",10
771,13,3,gpt3_CFSLH-B_hum_eval.predictions.txt,similarity,"« Nella giornata internazionale contro la violenza sulle donne , ricordiamo tutte le donne che sono state vittime di femminicidio e lottiamo per la loro giustizia. Oggi piangiamo una giovane donna perugina uccisa dal marito , ma continueremo a lottare fino a quando questa violenza non sarà eradicata dalla nostra società. »",5
772,13,0,gpt3_FSLH_hum_eval.predictions.txt,similarity,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",0
773,13,1,gpt3_FSLH_hum_eval.predictions.txt,similarity,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",10
774,13,2,gpt3_FSLH_hum_eval.predictions.txt,similarity,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",0
775,13,3,gpt3_FSLH_hum_eval.predictions.txt,similarity,"« Sappiamo che non è una situazione isolata , ma che la violenza sulle donne purtroppo è un fenomeno diffuso e che colpisce tante donne ogni giorno .",2
776,13,0,mbart_src_info_sh.txt,similarity,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",0
777,13,1,mbart_src_info_sh.txt,similarity,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",10
778,13,2,mbart_src_info_sh.txt,similarity,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",0
779,13,3,mbart_src_info_sh.txt,similarity,"Un uomo perugino , Francesco Rosi , ha ucciso dal marito la moglie Raffaella Presta .",1
780,13,0,gpt3_0SLH_hum_eval.predictions.txt,similarity,è un assassino e andrà punito per quello che ha fatto. »,0
781,13,1,gpt3_0SLH_hum_eval.predictions.txt,similarity,è un assassino e andrà punito per quello che ha fatto. »,1
782,13,2,gpt3_0SLH_hum_eval.predictions.txt,similarity,è un assassino e andrà punito per quello che ha fatto. »,0
783,13,3,gpt3_0SLH_hum_eval.predictions.txt,similarity,è un assassino e andrà punito per quello che ha fatto. »,0
784,14,0,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'uomo ha ucciso sua moglie davanti a suo figlio, un bambino di sei anni, fortunatamente non ha assistito alla scena.",4
785,14,1,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'uomo ha ucciso sua moglie davanti a suo figlio, un bambino di sei anni, fortunatamente non ha assistito alla scena.",10
786,14,2,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'uomo ha ucciso sua moglie davanti a suo figlio, un bambino di sei anni, fortunatamente non ha assistito alla scena.",4
787,14,3,gpt3_CFSLH-B_hum_eval.predictions.txt,perspective,"L'uomo ha ucciso sua moglie davanti a suo figlio, un bambino di sei anni, fortunatamente non ha assistito alla scena.",2
788,14,0,gpt3_FSLH_hum_eval.predictions.txt,perspective,"Il figlio della coppia, 6 anni, era in casa al momento dell'omicidio, ma per fortuna non ha assistito alla scena.",0
789,14,1,gpt3_FSLH_hum_eval.predictions.txt,perspective,"Il figlio della coppia, 6 anni, era in casa al momento dell'omicidio, ma per fortuna non ha assistito alla scena.",0
